season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2022,REG,KC,4,00-0034816,RB,Ronald Jones,Ronald,Jones,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2022-09-30 19:23:19
2022,REG,KC,4,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2022-09-30 19:23:13
2022,REG,KC,4,00-0033831,T,Andrew Wylie,Andrew,Wylie,n/a,n/a,n/a,Hip,n/a,Full Participation in Practice,2022-09-30 19:23:13
2022,REG,KC,4,00-0035140,WR,Mecole Hardman,Mecole,Hardman,n/a,n/a,n/a,Heel,n/a,Limited Participation in Practice,2022-09-30 19:23:13
2022,REG,KC,4,00-0036378,DE,Michael Danna,Michael,Danna,Calf,n/a,Out,Calf,n/a,Limited Participation in Practice,2022-09-30 19:24:19
2022,REG,KC,4,00-0033303,K,Harrison Butker,Harrison,Butker,left Ankle,n/a,Questionable,left Ankle,n/a,Did Not Participate In Practice,2022-09-30 19:23:57
2022,REG,KC,4,00-0036632,DE,Joshua Kaindoh,Joshua,Kaindoh,Illness,n/a,Questionable,Illness,n/a,Did Not Participate In Practice,2022-09-30 19:23:57
2022,REG,KC,4,00-0034272,WR,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,Abdomen,n/a,Questionable,Abdomen,n/a,Limited Participation in Practice,2022-09-30 19:23:57
2022,REG,LA,4,00-0036431,S,Jordan Fuller,Jordan,Fuller,n/a,n/a,n/a,Hamstring,n/a,Full Participation in Practice,2022-10-01 19:53:36
2022,REG,LA,4,00-0037842,CB,Derion Kendrick,Derion,Kendrick,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2022-10-01 19:52:06
2022,REG,LA,4,00-0034804,C,Brian Allen,Brian,Allen,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2022-10-01 19:54:22
2022,REG,LA,4,00-0037839,CB,Cobie Durant,Cobie,Durant,Hamstring,n/a,Out,Hamstring,n/a,Did Not Participate In Practice,2022-10-01 19:54:27
2022,REG,LA,4,00-0035668,G,David Edwards,David,Edwards,Illness,n/a,Out,Illness,n/a,Did Not Participate In Practice,2022-10-01 19:54:33
2022,REG,LA,4,00-0035665,CB,David Long,David,Long,Groin,n/a,Out,Groin,n/a,Did Not Participate In Practice,2022-10-01 19:54:40
2022,REG,LAC,4,00-0036355,QB,Justin Herbert,Justin,Herbert,n/a,n/a,n/a,Ribs,n/a,Full Participation in Practice,2022-09-30 20:00:02
2022,REG,LAC,4,00-0034591,CB,J.C. Jackson,J.C.,Jackson,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2022-09-30 20:00:22
2022,REG,LAC,4,00-0032763,DT,Austin Johnson,Austin,Johnson,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2022-09-30 20:00:02
2022,REG,LAC,4,00-0030279,WR,Keenan Allen,Keenan,Allen,Hamstring,n/a,Out,Hamstring,n/a,Did Not Participate In Practice,2022-09-30 20:01:48
2022,REG,LAC,4,00-0031019,C,Corey Linsley,Corey,Linsley,Knee,Not injury related - resting player,Questionable,Knee,Not injury related - resting p,Did Not Participate In Practice,2022-09-30 20:01:34
2022,REG,LAC,4,00-0035329,TE,Donald Parham,Donald,Parham,Hamstring,n/a,Questionable,Hamstring,n/a,Full Participation in Practice,2022-09-30 20:01:34
2022,REG,LV,4,00-0038093,DT,Neil Farrell,Neil,Farrell,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2022-09-30 20:42:47
2022,REG,LV,4,00-0030063,DT,Johnathan Hankins,Johnathan,Hankins,n/a,n/a,n/a,Groin,n/a,Full Participation in Practice,2022-09-30 20:43:11
2022,REG,LV,4,00-0036871,CB,Nate Hobbs,Nate,Hobbs,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2022-09-30 20:43:16
2022,REG,LV,4,00-0035127,C,Andre James,Andre,James,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2022-09-30 20:42:47
2022,REG,LV,4,00-0034759,T,Kolton Miller,Kolton,Miller,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2022-09-30 20:43:27
2022,REG,LV,4,00-0036962,S,Trevon Moehrig,Trevon,Moehrig,n/a,n/a,n/a,Hip,n/a,Full Participation in Practice,2022-09-30 20:43:33
2022,REG,LV,4,00-0034387,DE,Bilal Nichols,Bilal,Nichols,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2022-09-30 20:43:40
2022,REG,LV,4,00-0032103,LB,Denzel Perryman,Denzel,Perryman,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2022-09-30 20:43:45
2022,REG,LV,4,00-0034981,TE,Foster Moreau,Foster,Moreau,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2022-09-30 20:44:53
2022,REG,LV,4,00-0034983,WR,Hunter Renfrow,Hunter,Renfrow,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2022-09-30 20:45:01
2022,REG,LV,4,00-0037516,CB,Sam Webb,Sam,Webb,Hamstring,n/a,Questionable,Hamstring,n/a,Limited Participation in Practice,2022-09-30 20:44:39
2022,REG,LV,4,00-0035637,CB,Rock Ya-Sin,Rock,Ya-Sin,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2022-09-30 20:44:39
2022,REG,MIA,4,00-0029249,LB,Melvin Ingram,Melvin,Ingram,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2022-09-26 19:45:59
2022,REG,MIA,4,00-0036998,S,Jevon Holland,Jevon,Holland,n/a,n/a,n/a,Neck,n/a,Full Participation in Practice,2022-09-28 19:48:53
2022,REG,MIA,4,00-0036325,G,Robert Hunt,Robert,Hunt,n/a,n/a,n/a,Shin,n/a,Full Participation in Practice,2022-09-28 19:49:08
2022,REG,MIA,4,00-0037353,CB,Kader Kohou,Kader,Kohou,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2022-09-28 19:49:28
2022,REG,MIA,4,00-0035694,T,Greg Little,Greg,Little,n/a,n/a,n/a,Finger,n/a,Full Participation in Practice,2022-09-28 19:48:53
2022,REG,MIA,4,00-0034285,DT,Zach Sieler,Zach,Sieler,n/a,n/a,n/a,Hand,n/a,Full Participation in Practice,2022-09-28 19:49:39
2022,REG,MIA,4,00-0033338,TE,Cethan Carter,Cethan,Carter,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2022-09-28 19:50:56
2022,REG,MIA,4,00-0037004,TE,Hunter Long,Hunter,Long,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2022-09-28 19:51:18
2022,REG,MIA,4,00-0035272,LB,Andrew Van Ginkel,Andrew,Van Ginkel,Illness,n/a,Questionable,n/a,n/a,"
    ",2022-09-29 14:23:58
2022,REG,MIA,4,00-0030067,T,Terron Armstead,Terron,Armstead,Toe,n/a,Questionable,Toe,n/a,Did Not Participate In Practice,2022-09-28 19:51:39
2022,REG,MIA,4,00-0036213,DT,Raekwon Davis,Raekwon,Davis,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2022-09-28 19:52:10
2022,REG,MIA,4,00-0033050,CB,Xavien Howard,Xavien,Howard,Groin,Glute,Questionable,Groin,Glute,Limited Participation in Practice,2022-09-28 19:52:52
2022,REG,MIA,4,00-0036221,S,Brandon Jones,Brandon,Jones,Chest,n/a,Questionable,Chest,n/a,Limited Participation in Practice,2022-09-28 19:53:16
2022,REG,MIA,4,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,Back,Ankle,Questionable,Back,Ankle,Limited Participation in Practice,2022-09-28 19:53:38
2022,REG,MIA,4,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,Groin,n/a,Questionable,Groin,n/a,Limited Participation in Practice,2022-09-28 19:54:11
2022,REG,MIA,4,00-0034418,WR,Cedrick Wilson,Cedrick,Wilson,Ribs,Toe,Questionable,Ribs,Toe,Limited Participation in Practice,2022-09-28 19:54:58
2022,REG,MIN,4,00-0033893,RB,Dalvin Cook,Dalvin,Cook,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2022-09-30 16:57:29
2022,REG,MIN,4,00-0032918,FB,C.J. Ham,C.J.,Ham,n/a,n/a,n/a,Foot,n/a,Full Participation in Practice,2022-09-30 16:57:29
2022,REG,MIN,4,00-0031554,LB,Eric Kendricks,Eric,Kendricks,n/a,n/a,n/a,Toe,n/a,Full Participation in Practice,2022-09-30 16:57:29
2022,REG,MIN,4,00-0029606,S,Harrison Smith,Harrison,Smith,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2022-09-30 16:57:29
2022,REG,MIN,4,00-0038130,CB,Andrew Booth,Andrew,Booth,Quadricep,n/a,Doubtful,Quadricep,n/a,Limited Participation in Practice,2022-09-30 16:58:09
2022,REG,MIN,4,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2022-09-30 16:57:58
2022,REG,NE,4,00-0035252,T,Yodny Cajuste,Yodny,Cajuste,Thumb,n/a,Out,Thumb,n/a,Did Not Participate In Practice,2022-09-30 19:50:45
2022,REG,NE,4,00-0028171,DT,Lawrence Guy,Lawrence,Guy,Shoulder,n/a,Out,Shoulder,n/a,Did Not Participate In Practice,2022-09-30 19:50:34
2022,REG,NE,4,00-0036972,QB,Mac Jones,Mac,Jones,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2022-09-30 19:50:23
2022,REG,NE,4,00-0036872,S,Joshuah Bledsoe,Joshuah,Bledsoe,Groin,n/a,Questionable,Groin,n/a,Limited Participation in Practice,2022-09-30 19:41:37
2022,REG,NE,4,00-0036231,S,Kyle Dugger,Kyle,Dugger,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2022-09-30 19:41:37
2022,REG,NE,4,00-0033860,DT,Davon Godchaux,Davon,Godchaux,Back,n/a,Questionable,Back,n/a,Limited Participation in Practice,2022-09-30 19:41:37
2022,REG,NE,4,00-0033461,LB,Raekwon McMillan,Raekwon,McMillan,Thumb,n/a,Questionable,Thumb,n/a,Limited Participation in Practice,2022-09-30 19:41:37
2022,REG,NE,4,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2022-09-30 19:41:37
2022,REG,NE,4,00-0032803,CB,Jalen Mills,Jalen,Mills,Hamstring,n/a,Questionable,Hamstring,n/a,Limited Participation in Practice,2022-09-30 19:41:37
2022,REG,NE,4,00-0031404,S,Adrian Phillips,Adrian,Phillips,Ribs,n/a,Questionable,Ribs,n/a,Limited Participation in Practice,2022-09-30 19:41:37
2022,REG,NO,4,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2022-09-30 13:50:57
2022,REG,NO,4,00-0034344,DE,Marcus Davenport,Marcus,Davenport,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2022-09-30 13:50:19
2022,REG,NO,4,00-0034116,S,J.T. Gray,J.T.,Gray,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2022-09-30 13:50:19
2022,REG,NO,4,00-0033357,TE,Taysom Hill,Taysom,Hill,n/a,n/a,n/a,Rib,n/a,Full Participation in Practice,2022-09-30 13:51:14
2022,REG,NO,4,00-0034765,WR,Tre'Quan Smith,Tre'Quan,Smith,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2022-09-30 13:50:19
2022,REG,NO,4,00-0036937,CB,Paulson Adebo,Paulson,Adebo,n/a,n/a,n/a,Ankle,n/a,Limited Participation in Practice,2022-09-30 13:50:19
2022,REG,NO,4,00-0035215,WR,Deonte Harty,Deonte,Harty,n/a,n/a,n/a,Foot,n/a,Limited Participation in Practice,2022-09-30 13:50:19
2022,REG,NO,4,00-0033892,S,Marcus Maye,Marcus,Maye,Rib,n/a,Out,Rib,n/a,Did Not Participate In Practice,2022-09-30 13:52:17
2022,REG,NO,4,00-0032765,WR,Michael Thomas,Michael,Thomas,Foot,n/a,Out,Foot,n/a,Did Not Participate In Practice,2022-09-30 13:53:03
2022,REG,NO,4,00-0032203,G,Andrus Peat,Andrus,Peat,Concussion,n/a,Out,Concussion,n/a,Limited Participation in Practice,2022-09-30 13:52:44
2022,REG,NO,4,00-0031503,QB,Jameis Winston,Jameis,Winston,Back,Ankle,Doubtful,Back,Ankle,Did Not Participate In Practice,2022-09-30 13:53:14
2022,REG,NO,4,00-0033906,RB,Alvin Kamara,Alvin,Kamara,Rib,n/a,Questionable,Rib,n/a,Limited Participation in Practice,2022-09-30 13:51:29
2022,REG,NO,4,00-0031382,WR,Jarvis Landry,Jarvis,Landry,Ankle,n/a,Questionable,Ankle,n/a,Limited Participation in Practice,2022-09-30 13:51:29
2022,REG,NYG,4,00-0032385,WR,Sterling Shepard,Sterling,Shepard,n/a,n/a,n/a,Knee,n/a,Did Not Participate In Practice,2022-09-28 19:05:15
2022,REG,NYG,4,00-0035650,CB,Justin Layne,Justin,Layne,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2022-09-30 18:30:52
2022,REG,NYG,4,00-0036899,CB,Aaron Robinson,Aaron,Robinson,n/a,n/a,n/a,Appendix,n/a,Full Participation in Practice,2022-09-30 18:31:46
2022,REG,NYG,4,00-0033046,LB,Jihad Ward,Jihad,Ward,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2022-09-30 18:34:23
2022,REG,NYG,4,00-0037758,CB,Cordale Flott,Cordale,Flott,Calf,n/a,Out,Calf,n/a,Did Not Participate In Practice,2022-09-30 18:35:25
2022,REG,NYG,4,00-0036589,CB,Nick McCloud,Nick,McCloud,Hamstring,n/a,Out,Hamstring,n/a,Did Not Participate In Practice,2022-09-30 18:35:38
2022,REG,NYG,4,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2022-09-30 18:36:01
2022,REG,NYG,4,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Hamstring,n/a,Out,Hamstring,n/a,Did Not Participate In Practice,2022-09-30 18:36:09
2022,REG,NYG,4,00-0031933,DT,Leonard Williams,Leonard,Williams,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2022-09-30 18:36:19
2022,REG,NYJ,4,00-0035680,LB,Quincy Williams,Quincy,Williams,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2022-09-30 18:52:09
2022,REG,NYJ,4,00-0036504,CB,Brandin Echols,Brandin,Echols,Hamstring,n/a,Questionable,Hamstring,n/a,Full Participation in Practice,2022-09-30 18:52:00
2022,REG,NYJ,4,00-0034805,DE,John Franklin-Myers,John,Franklin-Myers,Toe,n/a,Questionable,Toe,n/a,Full Participation in Practice,2022-09-30 18:51:46
2022,REG,NYJ,4,00-0037013,QB,Zach Wilson,Zach,Wilson,Knee,n/a,Questionable,Knee,n/a,Full Participation in Practice,2022-09-30 18:51:46
2022,REG,PHI,4,00-0035676,WR,A.J. Brown,A.J.,Brown,n/a,n/a,n/a,Not injury related - personal matter,n/a,Full Participation in Practice,2022-09-30 18:55:47
2022,REG,PHI,4,00-0037002,G,Landon Dickerson,Landon,Dickerson,n/a,n/a,n/a,Foot,n/a,Full Participation in Practice,2022-09-30 18:57:06
2022,REG,PHI,4,00-0035243,RB,Miles Sanders,Miles,Sanders,n/a,n/a,n/a,Hip,n/a,Full Participation in Practice,2022-09-30 18:55:30
2022,REG,PHI,4,00-0030062,CB,Darius Slay,Darius,Slay,n/a,n/a,n/a,Back,n/a,Full Participation in Practice,2022-09-30 18:55:30
2022,REG,PHI,4,00-0036912,WR,DeVonta Smith,DeVonta,Smith,n/a,n/a,n/a,Back,n/a,Full Participation in Practice,2022-09-30 18:55:30
2022,REG,PHI,4,00-0036916,DT,Milton Williams,Milton,Williams,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2022-09-30 19:07:24
2022,REG,PHI,4,00-0029653,DT,Fletcher Cox,Fletcher,Cox,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2022-09-28 20:11:13
2022,REG,PHI,4,00-0027865,DE,Brandon Graham,Brandon,Graham,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2022-09-28 20:11:26
2022,REG,PHI,4,00-0030561,T,Lane Johnson,Lane,Johnson,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2022-09-28 20:11:39
2022,REG,PHI,4,00-0028129,C,Jason Kelce,Jason,Kelce,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2022-09-28 20:11:53
2022,REG,PHI,4,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2022-09-28 20:12:24
2022,REG,PHI,4,00-0034381,DE,Josh Sweat,Josh,Sweat,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2022-09-28 20:13:04
2022,REG,PHI,4,00-0034377,CB,Avonte Maddox,Avonte,Maddox,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2022-09-30 19:07:57
2022,REG,PHI,4,00-0034414,RB,Boston Scott,Boston,Scott,Rib,n/a,Out,Rib,n/a,Did Not Participate In Practice,2022-09-30 19:08:05
2022,REG,PIT,4,00-0033905,DT,Larry Ogunjobi,Larry,Ogunjobi,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2022-09-29 19:27:27
2022,REG,PIT,4,00-0036339,G,Kevin Dotson,Kevin,Dotson,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2022-09-30 20:46:15
2022,REG,PIT,4,00-0034789,S,Minkah Fitzpatrick,Minkah,Fitzpatrick,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2022-09-30 20:46:15
2022,REG,PIT,4,00-0036847,P,Pressley Harvin,Pressley,Harvin,n/a,n/a,n/a,left Hip,n/a,Full Participation in Practice,2022-09-30 20:46:15
2022,REG,PIT,4,00-0033930,CB,Cameron Sutton,Cameron,Sutton,n/a,n/a,n/a,Groin,n/a,Limited Participation in Practice,2022-09-30 20:46:30
2022,REG,PIT,4,00-0033783,CB,Ahkello Witherspoon,Ahkello,Witherspoon,Hamstring,n/a,Out,Hamstring,n/a,Did Not Participate In Practice,2022-09-30 20:49:22
2022,REG,SEA,4,00-0032455,C,Austin Blythe,Austin,Blythe,n/a,n/a,n/a,Hamstring,n/a,Full Participation in Practice,2022-09-30 21:31:47
2022,REG,SEA,4,00-0036620,WR,D'Wayne Eskridge,D'Wayne,Eskridge,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2022-09-30 21:31:27
2022,REG,SEA,4,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2022-09-30 21:33:12
2022,REG,SEA,4,00-0031270,DE,Shelby Harris,Shelby,Harris,n/a,n/a,n/a,Glute,n/a,Full Participation in Practice,2022-09-30 21:33:17
2022,REG,SEA,4,00-0031367,G,Gabe Jackson,Gabe,Jackson,n/a,n/a,n/a,Knee,Not injury related - resting p,Full Participation in Practice,2022-09-30 21:33:29
2022,REG,SEA,4,00-0032416,DT,Quinton Jefferson,Quinton,Jefferson,n/a,n/a,n/a,Foot,n/a,Full Participation in Practice,2022-09-30 21:33:35
2022,REG,SEA,4,00-0038134,RB,Kenneth Walker,Kenneth,Walker,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2022-09-30 21:30:54
2022,REG,SEA,4,00-0027723,DT,Al Woods,Al,Woods,n/a,n/a,n/a,Not injury related - resting player,n/a,Full Participation in Practice,2022-09-30 21:33:41
2022,REG,SEA,4,00-0031796,CB,Justin Coleman,Justin,Coleman,Calf,n/a,Doubtful,Calf,n/a,Did Not Participate In Practice,2022-09-30 19:53:59
2022,REG,SEA,4,00-0037141,S,Joey Blount,Joey,Blount,Hamstring,n/a,Questionable,Hamstring,n/a,Full Participation in Practice,2022-09-30 19:54:24
2022,REG,SEA,4,00-0035141,G,Phil Haynes,Phil,Haynes,Ankle,n/a,Questionable,Ankle,n/a,Full Participation in Practice,2022-10-01 20:52:38
2022,REG,SF,4,00-0033221,G,Daniel Brunskill,Daniel,Brunskill,n/a,n/a,n/a,Hamstring,n/a,Full Participation in Practice,2022-10-01 20:35:44
2022,REG,SF,4,00-0034115,RB,Jeffery Wilson,Jeffery,Wilson,n/a,n/a,n/a,Heel,n/a,Limited Participation in Practice,2022-10-01 20:36:33
2022,REG,SF,4,00-0035166,LB,Azeez Al-Shaair,Azeez,Al-Shaair,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2022-10-01 20:37:37
2022,REG,SF,4,00-0037827,RB,Tyrion Davis-Price,Tyrion,Davis-Price,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2022-10-01 20:37:27
2022,REG,SF,4,00-0032214,TE,Tyler Kroft,Tyler,Kroft,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2022-10-01 20:36:58
2022,REG,SF,4,00-0034263,S,Tarvarius Moore,Tarvarius,Moore,Hamstring,n/a,Out,Hamstring,n/a,Did Not Participate In Practice,2022-10-01 20:37:06
2022,REG,SF,4,00-0027857,T,Trent Williams,Trent,Williams,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2022-10-01 20:36:51
2022,REG,SF,4,00-0037828,WR,Danny Gray,Danny,Gray,Hip,n/a,Doubtful,Hip,n/a,Did Not Participate In Practice,2022-10-01 20:37:17
2022,REG,SF,4,00-0032164,DE,Arik Armstead,Arik,Armstead,Foot,n/a,Questionable,Foot,n/a,Limited Participation in Practice,2022-10-01 20:36:35
2022,REG,SF,4,00-0034073,TE,Ross Dwelley,Ross,Dwelley,Rib,n/a,Questionable,Rib,n/a,Limited Participation in Practice,2022-10-01 20:36:35
2022,REG,SF,4,00-0036260,DT,Javon Kinlaw,Javon,Kinlaw,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2022-10-01 20:36:35
2022,REG,TB,4,00-0029562,LB,Lavonte David,Lavonte,David,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2022-09-30 20:00:33
2022,REG,TB,4,00-0019596,QB,Tom Brady,Tom,Brady,n/a,n/a,n/a,right Finger,n/a,Full Participation in Practice,2022-09-30 19:58:52
2022,REG,TB,4,00-0038127,DT,Logan Hall,Logan,Hall,n/a,n/a,n/a,Groin,n/a,Full Participation in Practice,2022-09-30 19:58:52
2022,REG,TB,4,00-0029657,DT,Akiem Hicks,Akiem,Hicks,Foot,n/a,Out,Foot,n/a,Did Not Participate In Practice,2022-09-30 20:01:09
2022,REG,TB,4,00-0032054,WR,Breshad Perriman,Breshad,Perriman,Knee,Hamstring,Doubtful,Knee,Hamstring,Did Not Participate In Practice,2022-09-30 20:01:15
2022,REG,TB,4,00-0034411,WR,Russell Gage,Russell,Gage,Hamstring,Not injury related - resting player,Questionable,Hamstring,Not injury related - resting p,Did Not Participate In Practice,2022-09-30 20:00:55
2022,REG,TB,4,00-0027944,WR,Julio Jones,Julio,Jones,Knee,Not injury related - resting player,Questionable,Knee,Not injury related - resting p,Did Not Participate In Practice,2022-09-30 20:00:55
2022,REG,TB,4,00-0033921,WR,Chris Godwin,Chris,Godwin,Hamstring,Not injury related - resting player,Questionable,Hamstring,Not injury related - resting p,Limited Participation in Practice,2022-09-30 20:00:55
2022,REG,TB,4,00-0032217,T,Donovan Smith,Donovan,Smith,Elbow,n/a,Questionable,Elbow,n/a,Limited Participation in Practice,2022-09-30 20:00:55
2022,REG,TEN,4,00-0033132,S,Kevin Byard,Kevin,Byard,n/a,n/a,n/a,Not injury related - personal matter,n/a,Did Not Participate In Practice,2022-09-30 19:16:28
2022,REG,TEN,4,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2022-09-30 19:16:04
2022,REG,TEN,4,00-0037742,WR,Treylon Burks,Treylon,Burks,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2022-09-30 19:14:23
2022,REG,TEN,4,00-0035649,G,Nate Davis,Nate,Davis,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2022-09-30 19:14:41
2022,REG,TEN,4,00-0032146,LB,Bud Dupree,Bud,Dupree,n/a,n/a,n/a,Hip,n/a,Full Participation in Practice,2022-09-30 19:14:52
2022,REG,TEN,4,00-0032392,TE,Austin Hooper,Austin,Hooper,n/a,n/a,n/a,Neck,n/a,Full Participation in Practice,2022-09-30 19:15:18
2022,REG,TEN,4,00-0036416,CB,Kristian Fulton,Kristian,Fulton,n/a,n/a,n/a,Knee,n/a,Limited Participation in Practice,2022-09-30 19:15:03
2022,REG,TEN,4,00-0029413,C,Ben Jones,Ben,Jones,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2022-09-30 19:15:44
2022,REG,TEN,4,00-0035142,S,Ugochukwu Amadi,Ugochukwu,Amadi,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2022-09-30 19:17:19
2022,REG,TEN,4,00-0033547,LB,Zach Cunningham,Zach,Cunningham,Elbow,n/a,Out,Elbow,n/a,Did Not Participate In Practice,2022-09-30 19:17:36
2022,REG,TEN,4,00-0035632,S,Amani Hooker,Amani,Hooker,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2022-09-30 19:17:57
2022,REG,TEN,4,00-0033386,WR,Cody Hollister,Cody,Hollister,Back,n/a,Questionable,Back,n/a,Did Not Participate In Practice,2022-09-30 19:17:08
2022,REG,TEN,4,00-0034204,LB,Olasunkanmi Adeniyi,Olasunkanmi,Adeniyi,Neck,n/a,Questionable,Neck,n/a,Limited Participation in Practice,2022-09-30 19:17:08
2022,REG,TEN,4,00-0038125,CB,Roger McCreary,Roger,McCreary,Back,n/a,Questionable,Back,n/a,Limited Participation in Practice,2022-09-30 19:17:08
2022,REG,TEN,4,00-0037273,WR,Kyle Philips,Kyle,Philips,Shoulder,n/a,Questionable,Shoulder,n/a,Limited Participation in Practice,2022-09-30 19:17:08
2022,REG,WAS,4,00-0036334,T,Saahdiq Charles,Saahdiq,Charles,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2022-09-30 18:29:13
2022,REG,WAS,4,00-0036618,T,Samuel Cosmi,Samuel,Cosmi,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2022-09-30 18:29:13
2022,REG,WAS,4,00-0036511,LB,Milo Eifler,Milo,Eifler,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2022-09-30 18:29:22
