Unnamed: 0,season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
11640,2023,REG,TB,2,00-0034855,QB,Baker Mayfield,Baker,Mayfield,None,None,None,right Shoulder,None,Full Participation in Practice,2023-09-15 17:54:45
11646,2023,REG,TEN,2,00-0037742,WR,Treylon Burks,Treylon,Burks,None,None,None,Not injury related - personal matter,None,Full Participation in Practice,2023-09-15 19:49:26
11648,2023,REG,TEN,2,00-0039032,RB,Tyjae Spears,Tyjae,Spears,None,None,None,Groin,None,Full Participation in Practice,2023-09-15 19:49:26
11652,2023,REG,TEN,2,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Ankle,None,Questionable,Ankle,None,Did Not Participate In Practice,2023-09-15 19:50:41
11655,2023,REG,WAS,2,00-0035659,WR,Terry McLaurin,Terry,McLaurin,None,None,None,Toe,None,Full Participation in Practice,2023-09-15 17:26:32
11657,2023,REG,WAS,2,00-0033282,WR,Curtis Samuel,Curtis,Samuel,None,None,None,Hip,None,Limited Participation in Practice,2023-09-15 17:26:32
11667,2023,REG,ATL,3,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,Thigh,None,Questionable,Thigh,None,Limited Participation in Practice,2023-09-22 17:23:20
11669,2023,REG,BAL,3,00-0036331,WR,Devin Duvernay,Devin,Duvernay,None,None,None,Shoulder,None,Full Participation in Practice,2023-09-22 19:03:40
11671,2023,REG,BAL,3,00-0034975,RB,Justice Hill,Justice,Hill,Foot,None,Out,Foot,None,Did Not Participate In Practice,2023-09-22 19:04:08
11681,2023,REG,BUF,3,00-0037248,RB,James Cook,James,Cook,None,None,None,Not injury related - personal matter,None,Full Participation in Practice,2023-09-22 18:06:37
11684,2023,REG,BUF,3,00-0035689,TE,Dawson Knox,Dawson,Knox,None,None,None,Back,None,Full Participation in Practice,2023-09-22 18:06:54
11688,2023,REG,CAR,3,00-0035243,RB,Miles Sanders,Miles,Sanders,None,None,None,Pectoral,None,Full Participation in Practice,2023-09-22 17:08:46
11690,2023,REG,CAR,3,00-0039150,QB,Bryce Young,Bryce,Young,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2023-09-22 17:09:41
11694,2023,REG,CHI,3,00-0036309,WR,Darnell Mooney,Darnell,Mooney,None,None,None,Knee,None,Full Participation in Practice,2023-09-22 19:11:06
11705,2023,REG,CIN,3,00-0036442,QB,Joe Burrow,Joe,Burrow,Calf,None,Questionable,Calf,None,Limited Participation in Practice,2023-09-23 18:36:52
11709,2023,REG,CLE,3,00-0033885,TE,David Njoku,David,Njoku,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2023-09-22 18:37:18
11715,2023,REG,CLE,3,00-0031544,WR,Amari Cooper,Amari,Cooper,None,None,None,Groin,Shoulder,Limited Participation in Practice,2023-09-22 18:36:15
11718,2023,REG,DAL,3,00-0031236,WR,Brandin Cooks,Brandin,Cooks,None,None,None,Knee,None,Full Participation in Practice,2023-09-22 18:40:32
11737,2023,REG,DET,3,00-0035685,RB,David Montgomery,David,Montgomery,Thigh,None,Doubtful,Thigh,None,Did Not Participate In Practice,2023-09-22 19:54:38
11738,2023,REG,DET,3,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Groin,None,Questionable,Groin,None,Full Participation in Practice,2023-09-22 19:54:26
11739,2023,REG,DET,3,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,Toe,None,Questionable,Toe,None,Full Participation in Practice,2023-09-22 19:54:26
11746,2023,REG,GB,3,00-0033293,RB,Aaron Jones,Aaron,Jones,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-22 19:38:29
11748,2023,REG,GB,3,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-22 19:38:29
11749,2023,REG,HOU,3,00-0038977,WR,Tank Dell,Tank,Dell,None,None,None,Thigh,None,Full Participation in Practice,2023-09-22 19:59:25
11753,2023,REG,HOU,3,00-0039163,QB,C.J. Stroud,C.J.,Stroud,None,None,None,right Shoulder,None,Full Participation in Practice,2023-09-22 19:59:25
11763,2023,REG,IND,3,00-0039164,QB,Anthony Richardson,Anthony,Richardson,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2023-09-22 18:31:57
11769,2023,REG,JAX,3,00-0033891,WR,Zay Jones,Zay,Jones,Knee,None,Out,Knee,None,Did Not Participate In Practice,2023-09-22 18:03:17
11776,2023,REG,KC,3,00-0034386,WR,Justin Watson,Justin,Watson,None,None,None,Ankle,None,Full Participation in Practice,2023-09-22 19:28:21
11781,2023,REG,KC,3,00-0037197,RB,Isiah Pacheco,Isiah,Pacheco,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-22 19:33:32
11782,2023,REG,KC,3,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Toe,None,Questionable,Toe,None,Limited Participation in Practice,2023-09-22 19:33:32
11787,2023,REG,LA,3,00-0039075,WR,Puka Nacua,Puka,Nacua,Oblique,None,Questionable,Oblique,None,Limited Participation in Practice,2023-09-23 19:40:19
11789,2023,REG,LAC,3,00-0033536,WR,Mike Williams,Mike,Williams,None,None,None,Ankle,None,Full Participation in Practice,2023-09-22 20:06:35
11790,2023,REG,LAC,3,00-0033699,RB,Austin Ekeler,Austin,Ekeler,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2023-09-22 20:07:40
11796,2023,REG,LV,3,00-0031381,WR,Davante Adams,Davante,Adams,None,None,None,gameday concussion protocol evaluation,None,Full Participation in Practice,2023-09-20 22:14:35
11800,2023,REG,LV,3,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,None,None,None,Concussion,None,Full Participation in Practice,2023-09-22 20:42:12
11805,2023,REG,MIA,3,00-0033040,WR,Tyreek Hill,Tyreek,Hill,None,None,None,Ankle,None,Full Participation in Practice,2023-09-22 19:50:47
11814,2023,REG,MIA,3,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,Concussion,None,Questionable,Concussion,None,Limited Participation in Practice,2023-09-22 19:54:04
11824,2023,REG,NE,3,00-0031547,WR,DeVante Parker,DeVante,Parker,None,None,None,Knee,None,Limited Participation in Practice,2023-09-21 19:41:24
11830,2023,REG,NO,3,00-0033357,QB,Taysom Hill,Taysom,Hill,None,None,None,Knee,None,Full Participation in Practice,2023-09-22 19:09:52
11832,2023,REG,NO,3,00-0038551,RB,Kendre Miller,Kendre,Miller,None,None,None,Hamstring,None,Full Participation in Practice,2023-09-22 19:09:52
11833,2023,REG,NO,3,00-0033948,RB,Jamaal Williams,Jamaal,Williams,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-09-22 19:11:11
11837,2023,REG,NYG,3,00-0034844,RB,Saquon Barkley,Saquon,Barkley,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2023-09-20 18:36:43
11842,2023,REG,NYG,3,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-09-20 18:36:26
11845,2023,REG,NYJ,3,00-0038120,RB,Breece Hall,Breece,Hall,None,None,None,Knee,None,Full Participation in Practice,2023-09-22 19:53:39
11858,2023,REG,PHI,3,00-0036919,RB,Kenneth Gainwell,Kenneth,Gainwell,None,None,None,Ribs,None,Full Participation in Practice,2023-09-23 19:47:40
11859,2023,REG,PHI,3,00-0036912,WR,DeVonta Smith,DeVonta,Smith,None,None,None,Hamstring,Thigh,Full Participation in Practice,2023-09-23 19:48:22
11862,2023,REG,PHI,3,00-0036271,WR,Quez Watkins,Quez,Watkins,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-09-23 19:49:27
11870,2023,REG,PIT,3,00-0038558,TE,Darnell Washington,Darnell,Washington,None,None,None,Knee,None,Full Participation in Practice,2023-09-22 18:51:36
11875,2023,REG,SEA,3,00-0035644,TE,Noah Fant,Noah,Fant,None,None,None,Ribs,None,Full Participation in Practice,2023-09-20 22:54:25
11881,2023,REG,SEA,3,00-0034159,TE,Will Dissly,Will,Dissly,Shoulder,None,Doubtful,Shoulder,None,Did Not Participate In Practice,2023-09-22 19:51:37
11886,2023,REG,SEA,3,00-0035640,WR,DK Metcalf,DK,Metcalf,Ribs,None,Questionable,Ribs,None,Full Participation in Practice,2023-09-22 19:52:46
11890,2023,REG,SF,3,00-0036261,WR,Brandon Aiyuk,Brandon,Aiyuk,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2023-09-20 19:26:42
11893,2023,REG,TB,3,00-0031408,WR,Mike Evans,Mike,Evans,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-09-23 19:46:55
11903,2023,REG,TEN,3,00-0032764,RB,Derrick Henry,Derrick,Henry,None,None,None,Toe,Not injury related - resting p,Full Participation in Practice,2023-09-22 20:26:22
11909,2023,REG,TEN,3,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Ankle,None,Questionable,Ankle,None,Did Not Participate In Practice,2023-09-22 20:27:45
11918,2023,REG,WAS,3,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Illness,Hip,Questionable,Illness,Hip,Did Not Participate In Practice,2023-09-22 17:22:17
11921,2023,REG,ARI,4,00-0033553,RB,James Conner,James,Conner,None,None,None,Back,None,Full Participation in Practice,2023-09-29 19:34:27
11926,2023,REG,ARI,4,00-0035662,WR,Marquise Brown,Marquise,Brown,Thumb,None,Questionable,Thumb,None,Limited Participation in Practice,2023-09-29 19:35:35
11930,2023,REG,ATL,4,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,Thigh,None,Questionable,Thigh,None,Limited Participation in Practice,2023-09-29 15:57:23
11931,2023,REG,BAL,4,00-0034184,RB,Gus Edwards,Gus,Edwards,None,None,None,Concussion,None,Full Participation in Practice,2023-09-29 19:21:12
11932,2023,REG,BAL,4,00-0036550,WR,Rashod Bateman,Rashod,Bateman,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-09-29 19:22:04
11939,2023,REG,BAL,4,00-0034975,RB,Justice Hill,Justice,Hill,Foot,None,Questionable,Foot,None,Full Participation in Practice,2023-09-29 19:21:58
11950,2023,REG,CAR,4,00-0030035,WR,Adam Thielen,Adam,Thielen,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-09-28 19:16:00
11956,2023,REG,CAR,4,00-0039150,QB,Bryce Young,Bryce,Young,None,None,None,Ankle,None,Full Participation in Practice,2023-09-29 17:06:09
11959,2023,REG,CAR,4,00-0035243,RB,Miles Sanders,Miles,Sanders,Groin,None,Questionable,Groin,None,Did Not Participate In Practice,2023-09-29 17:07:00
11960,2023,REG,CAR,4,00-0039062,WR,Jonathan Mingo,Jonathan,Mingo,Concussion,None,Questionable,Concussion,None,Full Participation in Practice,2023-09-29 17:07:23
11968,2023,REG,CIN,4,00-0036442,QB,Joe Burrow,Joe,Burrow,None,None,None,Calf,None,Full Participation in Practice,2023-09-29 18:03:02
11970,2023,REG,CIN,4,00-0038576,WR,Charlie Jones,Charlie,Jones,Thumb,None,Out,Thumb,None,Did Not Participate In Practice,2023-09-29 18:03:36
11973,2023,REG,CLE,4,00-0031544,WR,Amari Cooper,Amari,Cooper,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-09-27 20:06:50
11976,2023,REG,CLE,4,00-0037267,RB,Jerome Ford,Jerome,Ford,None,None,None,Shoulder,None,Full Participation in Practice,2023-09-29 19:12:37
11980,2023,REG,CLE,4,00-0033923,RB,Kareem Hunt,Kareem,Hunt,None,None,None,Ribs,Groin,Limited Participation in Practice,2023-09-29 19:12:37
11981,2023,REG,CLE,4,00-0033885,TE,David Njoku,David,Njoku,Face,Arm,Questionable,None,None,"
    ",2023-09-30 17:12:14
11982,2023,REG,CLE,4,00-0033537,QB,Deshaun Watson,Deshaun,Watson,right Shoulder,None,Questionable,right Shoulder,None,Limited Participation in Practice,2023-09-29 19:12:41
11983,2023,REG,DAL,4,00-0036358,WR,CeeDee Lamb,CeeDee,Lamb,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-09-27 19:32:07
11986,2023,REG,DAL,4,00-0035261,RB,Tony Pollard,Tony,Pollard,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2023-09-28 19:55:42
11991,2023,REG,DEN,4,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,None,None,None,Knee,None,Full Participation in Practice,2023-09-29 20:19:52
12004,2023,REG,DET,4,00-0035685,RB,David Montgomery,David,Montgomery,Thigh,None,Questionable,Thigh,None,Limited Participation in Practice,2023-09-27 19:52:13
12012,2023,REG,GB,4,00-0033293,RB,Aaron Jones,Aaron,Jones,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-27 19:52:50
12015,2023,REG,GB,4,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-27 19:52:50
12021,2023,REG,HOU,4,00-0038977,WR,Tank Dell,Tank,Dell,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2023-09-27 21:45:24
12032,2023,REG,IND,4,00-0039164,QB,Anthony Richardson,Anthony,Richardson,None,None,None,Concussion,None,Full Participation in Practice,2023-09-29 19:27:54
12040,2023,REG,JAX,4,00-0033891,WR,Zay Jones,Zay,Jones,Knee,None,Out,Knee,None,Did Not Participate In Practice,2023-09-29 20:31:05
12049,2023,REG,KC,4,00-0036637,TE,Noah Gray,Noah,Gray,None,None,None,Illness,None,Full Participation in Practice,2023-09-29 18:50:21
12051,2023,REG,KC,4,00-0033873,QB,Patrick Mahomes,Patrick,Mahomes,None,None,None,Ankle,None,Full Participation in Practice,2023-09-29 18:50:13
12052,2023,REG,KC,4,00-0037197,RB,Isiah Pacheco,Isiah,Pacheco,None,None,None,Abdomen,None,Full Participation in Practice,2023-09-29 18:50:13
12055,2023,REG,KC,4,00-0034386,WR,Justin Watson,Justin,Watson,None,None,None,Ankle,None,Full Participation in Practice,2023-09-29 18:50:13
12057,2023,REG,KC,4,00-0036913,WR,Kadarius Toney,Kadarius,Toney,None,None,None,Toe,None,Limited Participation in Practice,2023-09-29 18:50:13
12061,2023,REG,LA,4,00-0039075,WR,Puka Nacua,Puka,Nacua,None,None,None,Oblique,None,Full Participation in Practice,2023-09-29 19:41:58
12065,2023,REG,LA,4,00-0033110,TE,Tyler Higbee,Tyler,Higbee,Achilles,None,Questionable,Achilles,None,Limited Participation in Practice,2023-09-29 19:52:11
12068,2023,REG,LAC,4,00-0033895,TE,Gerald Everett,Gerald,Everett,None,None,None,Illness,None,Full Participation in Practice,2023-09-29 20:07:18
12072,2023,REG,LAC,4,00-0030279,WR,Keenan Allen,Keenan,Allen,None,None,None,Hip,None,Limited Participation in Practice,2023-09-29 20:07:10
12077,2023,REG,LAC,4,00-0033699,RB,Austin Ekeler,Austin,Ekeler,Ankle,None,Doubtful,Ankle,None,Limited Participation in Practice,2023-09-29 20:08:29
12084,2023,REG,LV,4,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,Concussion,None,Questionable,Concussion,None,Limited Participation in Practice,2023-09-29 20:34:01
12088,2023,REG,MIA,4,00-0034054,WR,River Cracraft,River,Cracraft,None,None,None,Shoulder,None,Did Not Participate In Practice,2023-09-28 19:33:37
12094,2023,REG,MIA,4,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,None,None,None,Concussion,None,Full Participation in Practice,2023-09-27 20:12:08
12120,2023,REG,NO,4,00-0031280,QB,Derek Carr,Derek,Carr,right Shoulder,None,Questionable,right Shoulder,None,Limited Participation in Practice,2023-09-29 19:09:46
12122,2023,REG,NYG,4,00-0038115,TE,Daniel Bellinger,Daniel,Bellinger,None,None,None,Neck,None,Full Participation in Practice,2023-09-30 18:03:10
12127,2023,REG,NYG,4,00-0034844,RB,Saquon Barkley,Saquon,Barkley,Ankle,None,Doubtful,Ankle,None,Limited Participation in Practice,2023-09-30 18:03:45
12130,2023,REG,NYJ,4,00-0038120,RB,Breece Hall,Breece,Hall,None,None,None,Knee,None,Full Participation in Practice,2023-09-29 19:13:42
12140,2023,REG,PHI,4,00-0036912,WR,DeVonta Smith,DeVonta,Smith,None,None,None,Illness,None,Limited Participation in Practice,2023-09-29 19:36:38
12142,2023,REG,PHI,4,00-0036271,WR,Quez Watkins,Quez,Watkins,Hamstring,None,Out,Hamstring,None,Limited Participation in Practice,2023-09-29 19:37:11
12152,2023,REG,PIT,4,00-0038558,TE,Darnell Washington,Darnell,Washington,None,None,None,Knee,None,Full Participation in Practice,2023-09-29 19:16:24
12159,2023,REG,SEA,4,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Ribs,None,Full Participation in Practice,2023-09-30 21:16:53
12169,2023,REG,SEA,4,00-0035644,TE,Noah Fant,Noah,Fant,Knee,None,Questionable,Knee,None,Did Not Participate In Practice,2023-09-30 19:53:58
12171,2023,REG,SEA,4,00-0034159,TE,Will Dissly,Will,Dissly,Shoulder,None,Questionable,Shoulder,None,Full Participation in Practice,2023-09-30 19:54:50
12174,2023,REG,SF,4,00-0036261,WR,Brandon Aiyuk,Brandon,Aiyuk,None,None,None,Shoulder,None,Full Participation in Practice,2023-09-29 20:19:38
12176,2023,REG,SF,4,00-0036259,WR,Jauan Jennings,Jauan,Jennings,Shin,None,Doubtful,Shin,None,Did Not Participate In Practice,2023-09-29 20:20:52
12177,2023,REG,SF,4,00-0036567,RB,Elijah Mitchell,Elijah,Mitchell,Knee,None,Questionable,Knee,None,Did Not Participate In Practice,2023-09-29 20:20:35
12188,2023,REG,TEN,4,00-0032764,RB,Derrick Henry,Derrick,Henry,None,None,None,Toe,Not injury related - resting p,Full Participation in Practice,2023-09-29 19:23:51
12189,2023,REG,TEN,4,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,None,None,None,Ankle,None,Full Participation in Practice,2023-09-29 19:24:00
12192,2023,REG,TEN,4,00-0037742,WR,Treylon Burks,Treylon,Burks,Knee,None,Out,Knee,None,Did Not Participate In Practice,2023-09-29 19:24:55
12213,2023,REG,BAL,5,00-0036550,WR,Rashod Bateman,Rashod,Bateman,None,None,None,Hamstring,None,Full Participation in Practice,2023-10-06 18:44:53
12219,2023,REG,BAL,5,00-0034975,RB,Justice Hill,Justice,Hill,Foot,Hamstring,Questionable,Foot,Hamstring,Full Participation in Practice,2023-10-06 18:46:43
12221,2023,REG,BAL,5,00-0038454,RB,Keaton Mitchell,Keaton,Mitchell,Shoulder,None,Questionable,Shoulder,None,Full Participation in Practice,2023-10-06 18:46:43
12227,2023,REG,BUF,5,00-0035689,TE,Dawson Knox,Dawson,Knox,None,None,None,Quadricep,None,Full Participation in Practice,2023-10-06 21:32:52
12237,2023,REG,CAR,5,00-0035243,RB,Miles Sanders,Miles,Sanders,None,None,None,Groin,None,Full Participation in Practice,2023-10-06 16:42:19
12244,2023,REG,CHI,5,00-0036326,WR,Chase Claypool,Chase,Claypool,not injury related - team decision,None,Out,not injury related - team decision,None,Did Not Participate In Practice,2023-10-04 17:54:09
12255,2023,REG,CIN,5,00-0036410,WR,Tee Higgins,Tee,Higgins,Ribs,None,Questionable,Ribs,None,Limited Participation in Practice,2023-10-06 19:31:17
12259,2023,REG,DAL,5,00-0036139,RB,Rico Dowdle,Rico,Dowdle,None,None,None,Hip,None,Full Participation in Practice,2023-10-06 19:30:07
12262,2023,REG,DAL,5,00-0036358,WR,CeeDee Lamb,CeeDee,Lamb,None,None,None,Not injury related - resting player,Knee,Full Participation in Practice,2023-10-06 19:30:07
12269,2023,REG,DEN,5,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,None,None,None,Knee,None,Full Participation in Practice,2023-10-06 20:22:00
12275,2023,REG,DEN,5,00-0036997,RB,Javonte Williams,Javonte,Williams,Quadricep,None,Questionable,Quadricep,None,Full Participation in Practice,2023-10-06 20:59:37
12282,2023,REG,DET,5,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,Abdomen,None,Doubtful,Abdomen,None,Did Not Participate In Practice,2023-10-06 19:36:03
12287,2023,REG,DET,5,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Groin,None,Questionable,Groin,None,Full Participation in Practice,2023-10-06 19:35:22
12289,2023,REG,DET,5,00-0037240,WR,Jameson Williams,Jameson,Williams,not injury related - returning from suspension,None,Questionable,not injury related - returning from suspension,None,Full Participation in Practice,2023-10-06 19:35:22
12290,2023,REG,DET,5,00-0039139,RB,Jahmyr Gibbs,Jahmyr,Gibbs,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-10-06 19:35:22
12291,2023,REG,GB,5,00-0039144,TE,Luke Musgrave,Luke,Musgrave,None,None,None,Concussion,None,Full Participation in Practice,2023-10-07 19:43:15
12296,2023,REG,GB,5,00-0038124,WR,Christian Watson,Christian,Watson,None,None,None,Hamstring,None,Limited Participation in Practice,2023-10-07 19:43:15
12301,2023,REG,GB,5,00-0033293,RB,Aaron Jones,Aaron,Jones,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-10-07 19:43:26
12310,2023,REG,HOU,5,00-0037258,RB,Dameon Pierce,Dameon,Pierce,None,None,None,Knee,None,Full Participation in Practice,2023-10-06 19:39:17
12328,2023,REG,IND,5,00-0036223,RB,Jonathan Taylor,Jonathan,Taylor,Ankle,None,Questionable,Ankle,None,Full Participation in Practice,2023-10-06 19:51:25
12333,2023,REG,JAX,5,00-0038606,WR,Parker Washington,Parker,Washington,Knee,None,Out,Knee,None,Did Not Participate In Practice,2023-10-06 21:39:03
